permno
87432
16347
14945
21020
10517
14145
76868
89217
14593
91262
89031
77279
13721
81540
80498
93188
87656
89327
47730
75107
20482
15774
15802
90177
15709
90825
13105
91491
16051
81282
88417
91975
17045
12480
91086
15775
89611
20117
75510
90400
60871
10516
15056
14589
44644
15282
89002
85631
16435
17223
80791
93073
14790
61487
24985
44274
82547
89946
80432
24109
14238
76712
88845
60687
15956
57904
91603
77520
87583
14590
14044
16005
80168
15859
17252
64785
63125
85653
66800
91658
15630
11731
15028
54594
29612
90038
38093
20765
87299
14530
14531
16814
10180
80303
12641
80191
92032
11790
14646
14647
24248
78950
88860
91659
28804
79323
14558
17042
90178
15409
13284
17034
83111
10363
14702
13919
14499
14328
12880
61241
85257
80795
17133
85593
14008
86047
89215
86814
41188
90880
12789
14688
16677
10158
12307
82702
90963
13777
84597
10501
84788
76282
16562
13507
90274
83112
37284
14714
83976
90179
79150
89875
83621
89179
89606
29867
65402
39490
13802
70332
28222
92428
84769
17104
14526
15410
16282
17783
17046
17035
14179
16024
91814
77595
16436
14690
92429
91075
49322
14329
88421
24643
92245
15070
84052
88790
83469
29209
80069
15318
77917
24272
16276
12497
30737
17105
10382
77505
14495
76708
92296
92456
43123
16119
90470
77090
16777
32986
79133
14991
90856
11587
15457
88905
90716
11581
79678
82251
24969
91733
11144
93301
93002
16030
78955
27684
81912
44601
17234
91516
92614
71475
76888
84184
46077
10966
86547
59176
86051
89216
16597
76605
80957
16126
39693
19561
89036
59408
12366
89482
79072
82575
91040
15996
15997
27887
77659
87589
79249
71563
16837
85914
10874
91015
13766
13116
17800
18649
86544
13260
10318
80306
79668
92716
39642
92587
90353
86242
37584
13604
13739
90718
17679
87487
89413
17961
91977
14951
26607
85332
14792
76224
16816
75034
88280
75316
67467
76841
61516
83883
84062
49656
90988
77584
61946
16917
86783
79667
12515
16381
14543
15125
15397
90720
87267
90276
57568
13548
13037
13947
14106
53110
87476
87056
43772
86124
19393
92195
15489
14149
90221
90634
16548
15363
76892
16162
16779
33823
14953
15145
80223
15284
16505
16853
91849
18973
82176
85860
88504
81241
63467
59089
13903
17137
87014
77208
77605
16689
77393
14182
86382
15396
79545
17350
14650
10239
10220
90496
17047
85789
16756
79758
80193
70519
25778
15395
85418
77660
20512
16654
56274
21371
91979
77902
10866
14995
20598
93272
20670
25487
14422
12960
16967
14793
16696
17135
79571
83651
83738
21742
18542
16976
11267
76504
92034
14691
47677
14943
91184
17784
11707
14693
93429
14478
90199
27562
75104
25129
46690
17108
86896
81584
15398
84516
82542
17726
88152
86384
90989
89297
89167
14716
13262
17700
24441
16021
14926
17315
12266
14797
11403
13949
16007
93345
85570
90520
11499
85724
17039
16923
11552
93263
77780
91815
83244
10909
84413
89572
90829
85725
86820
14889
27888
92648
75654
11442
23393
79026
64194
12913
11992
89168
14273
85517
78877
13694
15059
85459
78963
12308
13520
64186
23799
84519
23473
87268
93150
88965
14890
85903
16602
78137
18729
86092
17683
93095
16657
27422
10547
35124
11809
92035
91983
16090
91349
13107
92854
46578
16818
25081
30680
83120
89525
22825
89626
91068
41080
89952
13870
23229
26201
47626
11348
89269
14451
16497
91915
11547
17036
89841
83642
21792
90303
90803
79791
86799
85886
86157
81055
76082
24476
30648
11995
89014
77679
15371
85863
14239
89908
65541
90539
13928
91018
14594
90125
87055
16073
13983
16382
93128
25320
80926
11628
23182
91605
80320
91606
14185
89387
20204
85972
82287
15287
15029
14378
78875
89876
88281
90215
11174
91090
83366
20618
75603
76721
15960
78876
85280
76076
88908
86288
83124
91365
27334
14502
12639
16285
85419
83856
15651
62148
23660
27430
11844
84604
60599
14763
15779
26650
14095
90706
28564
86158
15127
26463
82686
31077
13921
17262
27909
17178
90081
76515
20395
89792
90082
86305
90314
89447
92326
17796
91463
84725
16655
16704
17005
80969
14541
18091
17139
16437
85464
20750
92239
10302
88284
15506
90126
90534
13267
64936
80233
91926
92570
80928
13914
40440
61313
63132
83815
16924
78664
49429
19350
79686
85726
85686
15003
83421
16277
13524
92121
93096
88963
75831
84373
77661
86818
49680
76732
44943
26403
90805
92778
81696
10355
91215
89540
90550
15837
81481
61743
92808
88590
12914
17125
14632
82196
82298
17685
76582
25953
16783
14954
92618
90248
81655
14426
85424
88626
89548
15654
90751
11674
27959
82307
90029
16267
87137
16851
80912
40125
90664
85176
12008
89925
75828
17672
23297
86356
47511
11481
91571
92523
90590
93079
70578
12758
13890
87077
14719
12575
11404
15937
82855
84606
16660
77971
90591
52476
87227
87318
16587
85177
13502
26470
87066
14456
10693
91498
91688
14244
15720
82642
16318
83633
12645
89411
16659
77366
31238
82694
31480
80080
22103
15006
13323
15400
90249
92432
13825
88439
11370
14960
33209
75825
17317
13210
86717
87659
14392
83411
13924
15838
17787
24328
13743
14882
82486
92753
44206
33532
76478
32054
50788
79303
13954
16784
77668
91959
17073
91446
83862
79037
86560
24010
15291
31500
16287
89038
88485
15452
85675
87437
17811
91413
24053
90885
13837
87657
86719
88863
21776
88159
91500
80415
87717
90808
76261
93373
15710
86822
16971
76798
25785
93374
13641
34367
85372
11618
14245
13407
84734
12981
13159
90949
16319
16579
91274
11285
12884
11018
77637
14851
88944
17798
89643
89270
77699
77643
76856
83509
10777
81774
16982
15703
79382
83597
60628
23026
37568
13337
14159
12615
35685
83720
82573
79824
86964
10913
92303
15064
15840
15065
16253
36397
93304
11533
86102
89003
86965
10696
15390
34746
13527
14596
85059
17358
76839
15456
12577
11006
79265
92486
88924
15647
88853
30940
12449
87162
14457
36768
16703
14653
35917
19166
14160
13006
10629
16672
16664
90925
93305
86435
17043
87067
87390
15178
21135
92040
37154
16965
89753
84210
79089
90442
90441
14097
14161
16557
12915
14310
12166
12448
13375
75605
10443
15067
16384
15242
13528
16984
92809
91611
90556
47706
